Source	Target	miRNA	CMI	p-value	p-adjusted
ENSG00000171862	ENSG00000070831	MIMAT0000274	0.025710155622327254	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000274	0.032259685256133236	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0000078	0.02731775354511285	0.003	0.006869584635998213
ENSG00000038427	ENSG00000101558	MIMAT0000087	0.03206280497486117	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0000242	0.00941174648817843	0.002	0.004855113636363637
ENSG00000171862	ENSG00000115414	MIMAT0000242	0.008371833914310338	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0000241	2.6615030684405322E-5	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0000241	1.4329471498834555E-4	0.001	0.00265716506867064
ENSG00000026508	ENSG00000169554	MIMAT0000427	0.019445414774656198	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000427	0.013697514996684831	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000432	0.03872675204744455	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000430	0.006458785836356569	0.001	0.00265716506867064
ENSG00000171862	ENSG00000026508	MIMAT0000430	0.019895117125806258	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000242	0.03373419868503571	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000242	0.023378743255319894	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0000254	0.030432119270775514	0.003	0.006869584635998213
ENSG00000115414	ENSG00000171862	MIMAT0000253	0.04178114174024373	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000241	5.224693956882103E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000241	4.906729317623251E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000419	0.028929756936950282	0.003	0.006869584635998213
ENSG00000026508	ENSG00000169554	MIMAT0000416	0.03372716053034741	0.002	0.004855113636363637
ENSG00000169554	ENSG00000026508	MIMAT0000416	0.023567322550374258	0.001	0.00265716506867064
ENSG00000026508	ENSG00000169554	MIMAT0000417	0.0387387362531454	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000417	0.025931232923479215	0.002	0.004855113636363637
ENSG00000138767	ENSG00000171862	MIMAT0016844	1.8188709181155884E-5	0.001	0.00265716506867064
ENSG00000171862	ENSG00000138767	MIMAT0016844	1.8188709181155884E-5	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000422	6.277359997692057E-4	0.004	0.008760358821016659
ENSG00000237984	ENSG00000101558	MIMAT0018992	2.4055728275998656E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000420	0.022199283431041928	0.004	0.008760358821016659
ENSG00000138767	ENSG00000169554	MIMAT0016844	7.049968599966616E-5	0.001	0.00265716506867064
ENSG00000026508	ENSG00000169554	MIMAT0019861	3.7857253627924954E-6	0.001	0.00265716506867064
ENSG00000171862	ENSG00000026508	MIMAT0000429	0.0072965119289107455	0.004	0.008760358821016659
ENSG00000115414	ENSG00000171862	MIMAT0000265	0.032000177963343306	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0000265	0.029823630128865932	0.003	0.006869584635998213
ENSG00000115414	ENSG00000169554	MIMAT0000255	0.0476003727379769	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000255	0.055052734324817255	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000250	0.11153527658143512	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000250	0.11469707484353583	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000257	0.03179942104062739	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000257	0.025796197835883196	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000258	0.029378329655730298	0.004	0.008760358821016659
ENSG00000171862	ENSG00000070831	MIMAT0002820	0.01947875914954057	0.004	0.008760358821016659
ENSG00000115414	ENSG00000169554	MIMAT0000264	0.034056549411733986	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000264	0.03497881351587648	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000265	0.06889987548987125	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000265	0.06705263337148513	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000266	0.04240372130440729	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000266	0.033645208216025006	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0000274	0.008616491714578163	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000261	0.055588560446554726	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000261	0.03864308496257188	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0000271	0.05079010966777044	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000268	0.014376384164349908	0.002	0.004855113636363637
ENSG00000169554	ENSG00000115414	MIMAT0000268	0.008419371730412654	0.003	0.006869584635998213
ENSG00000115414	ENSG00000169554	MIMAT0000269	0.05117629097623171	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000269	0.05751229560510537	0.001	0.00265716506867064
ENSG00000038427	ENSG00000169554	MIMAT0019945	3.0835050841904334E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0019945	4.372763805148193E-4	0.001	0.00265716506867064
ENSG00000171862	ENSG00000038427	MIMAT0019945	3.139242749192292E-5	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0019945	2.1961761644409067E-4	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0000269	0.014793090424063026	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0000269	0.017936412743018902	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0002853	0.008306628523238744	0.002	0.004855113636363637
ENSG00000169554	ENSG00000115414	MIMAT0002856	0.0026728075539041185	0.004	0.008760358821016659
ENSG00000169554	ENSG00000070831	MIMAT0002834	0.027693771777726306	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0002834	0.031839658133224535	0.001	0.00265716506867064
ENSG00000174059	ENSG00000070831	MIMAT0000265	0.05417115989101523	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000275	0.0770784415280077	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0002870	0.011909277365953859	0.002	0.004855113636363637
ENSG00000038427	ENSG00000108821	MIMAT0000275	0.061265240351052505	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0001541	0.02788319384374929	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0002853	0.013088871048059223	0.004	0.008760358821016659
ENSG00000171862	ENSG00000115414	MIMAT0002856	0.004542234728304264	0.003	0.006869584635998213
ENSG00000169554	ENSG00000115414	MIMAT0001536	0.03871563181395021	0.004	0.008760358821016659
ENSG00000070831	ENSG00000169554	MIMAT0002820	0.02723660606967534	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000269	0.048113198419096434	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000269	0.05392203906722374	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0002834	0.02126545005567146	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0002834	0.028380156313302582	0.003	0.006869584635998213
ENSG00000115414	ENSG00000038427	MIMAT0018992	0.0010721178495400254	0.001	0.00265716506867064
ENSG00000070831	ENSG00000174059	MIMAT0000259	0.02017861245655496	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0002821	0.036708964962385064	0.003	0.006869584635998213
ENSG00000070831	ENSG00000169554	MIMAT0002821	0.052806409231988746	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000266	0.06345508597189793	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000266	0.06166811711182346	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0001541	0.039680050829267614	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0001541	0.0373042094827534	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0002870	0.010186388299202608	0.002	0.004855113636363637
ENSG00000026508	ENSG00000139687	MIMAT0019924	0.006838301382490391	0.001	0.00265716506867064
ENSG00000139687	ENSG00000026508	MIMAT0019924	0.006999431762301948	0.003	0.006869584635998213
ENSG00000115414	ENSG00000169554	MIMAT0002878	0.013191851435973794	0.004	0.008760358821016659
ENSG00000169554	ENSG00000115414	MIMAT0002878	0.009371032100824806	0.003	0.006869584635998213
ENSG00000171862	ENSG00000070831	MIMAT0001536	0.03945648353337613	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0001536	0.049304257451484874	0.001	0.00265716506867064
ENSG00000026508	ENSG00000174059	MIMAT0000451	0.059065158100905166	0.001	0.00265716506867064
ENSG00000174059	ENSG00000026508	MIMAT0000451	0.0464843223710275	0.004	0.008760358821016659
ENSG00000237984	ENSG00000139687	MIMAT0016844	1.8188709181155884E-5	0.001	0.00265716506867064
ENSG00000139687	ENSG00000237984	MIMAT0016844	1.8188709181155884E-5	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0002874	0.013671790172438058	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0002874	0.010929338626585204	0.002	0.004855113636363637
ENSG00000115414	ENSG00000171862	MIMAT0000231	0.025402768930518075	0.004	0.008760358821016659
ENSG00000171862	ENSG00000070831	MIMAT0002853	0.010385017317565545	0.003	0.006869584635998213
ENSG00000038427	ENSG00000070831	MIMAT0003218	0.034074936600301614	0.001	0.00265716506867064
ENSG00000070831	ENSG00000038427	MIMAT0003218	0.027651557380682725	0.001	0.00265716506867064
ENSG00000174059	ENSG00000070831	MIMAT0000271	0.019713801093956013	0.001	0.00265716506867064
ENSG00000237984	ENSG00000108821	MIMAT0005886	1.3570361743888123E-6	0.004	0.008760358821016659
ENSG00000108821	ENSG00000237984	MIMAT0005886	1.3587033285020157E-6	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0003885	0.04506100501037896	0.002	0.004855113636363637
ENSG00000169554	ENSG00000139687	MIMAT0003885	0.03861322118947256	0.001	0.00265716506867064
ENSG00000139687	ENSG00000171862	MIMAT0003885	0.018593899918427872	0.001	0.00265716506867064
ENSG00000026508	ENSG00000138767	MIMAT0001413	0.01710913936834752	0.001	0.00265716506867064
ENSG00000138767	ENSG00000026508	MIMAT0001413	0.018776743362276627	0.001	0.00265716506867064
ENSG00000108821	ENSG00000169554	MIMAT0016844	1.0267684416251594E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0016844	1.0650141963616526E-4	0.001	0.00265716506867064
ENSG00000108821	ENSG00000171862	MIMAT0016844	4.0980531678212914E-5	0.001	0.00265716506867064
ENSG00000171862	ENSG00000108821	MIMAT0016844	2.3583571088328307E-6	0.004	0.008760358821016659
ENSG00000038427	ENSG00000101558	MIMAT0001413	0.019409701997782625	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0001413	0.030544957362942445	0.001	0.00265716506867064
ENSG00000237984	ENSG00000174059	MIMAT0016844	2.608920093100876E-5	0.001	0.00265716506867064
ENSG00000115414	ENSG00000139687	MIMAT0002870	0.01076719641190452	0.001	0.00265716506867064
ENSG00000139687	ENSG00000115414	MIMAT0002870	0.017618372796735216	0.001	0.00265716506867064
ENSG00000237984	ENSG00000115414	MIMAT0018000	0.008175788990451	0.003	0.006869584635998213
ENSG00000169554	ENSG00000026508	MIMAT0000451	0.0391744726781067	0.004	0.008760358821016659
ENSG00000115414	ENSG00000026508	MIMAT0000758	0.027103886550673185	0.003	0.006869584635998213
ENSG00000026508	ENSG00000169554	MIMAT0000439	0.033342328451260346	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000439	0.03385492071690111	0.001	0.00265716506867064
ENSG00000026508	ENSG00000169554	MIMAT0000436	0.016862738945120793	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000436	0.020489993648140494	0.001	0.00265716506867064
ENSG00000026508	ENSG00000169554	MIMAT0000441	0.04947908190255434	0.001	0.00265716506867064
ENSG00000169554	ENSG00000026508	MIMAT0000441	0.05017324207837802	0.001	0.00265716506867064
ENSG00000108821	ENSG00000070831	MIMAT0000077	0.02316415880737376	0.004	0.008760358821016659
ENSG00000038427	ENSG00000138767	MIMAT0000222	0.01763814978599309	0.002	0.004855113636363637
ENSG00000108821	ENSG00000115414	MIMAT0003885	0.08297587962307036	0.001	0.00265716506867064
ENSG00000115414	ENSG00000108821	MIMAT0003885	0.1198737663740692	0.001	0.00265716506867064
ENSG00000174059	ENSG00000171862	MIMAT0003885	0.024712830012863465	0.001	0.00265716506867064
ENSG00000139687	ENSG00000115414	MIMAT0000252	0.04450087865517759	0.001	0.00265716506867064
ENSG00000108821	ENSG00000070831	MIMAT0000069	0.02421077681260608	0.004	0.008760358821016659
ENSG00000108821	ENSG00000026508	MIMAT0001541	0.02281654934154336	0.002	0.004855113636363637
ENSG00000108821	ENSG00000070831	MIMAT0000089	0.028030764681026013	0.001	0.00265716506867064
ENSG00000070831	ENSG00000108821	MIMAT0000089	0.03134290615726166	0.001	0.00265716506867064
ENSG00000174059	ENSG00000115414	MIMAT0002819	0.027953818222307976	0.003	0.006869584635998213
ENSG00000138767	ENSG00000038427	MIMAT0000231	0.18594554203654282	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0000231	0.06973819085781169	0.001	0.00265716506867064
ENSG00000139687	ENSG00000038427	MIMAT0000646	0.0516410717458639	0.004	0.008760358821016659
ENSG00000038427	ENSG00000139687	MIMAT0000646	0.04544050176172608	0.001	0.00265716506867064
ENSG00000115414	ENSG00000139687	MIMAT0000242	0.016236213418225086	0.002	0.004855113636363637
ENSG00000139687	ENSG00000115414	MIMAT0000242	0.014932551599538314	0.001	0.00265716506867064
ENSG00000115414	ENSG00000139687	MIMAT0000241	3.13747464712412E-4	0.001	0.00265716506867064
ENSG00000174059	ENSG00000115414	MIMAT0002853	0.01454847916205086	0.002	0.004855113636363637
ENSG00000115414	ENSG00000174059	MIMAT0002853	0.012798613893015065	0.003	0.006869584635998213
ENSG00000108821	ENSG00000026508	MIMAT0000231	0.039058583453287415	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0002870	0.035665107360854126	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0002870	0.039963204481205446	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0001541	0.03429024684350476	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0001541	0.032727778515598646	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0002878	0.012117681799171788	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0002878	0.012410766094135679	0.004	0.008760358821016659
ENSG00000138767	ENSG00000101558	MIMAT0018992	3.479682488363567E-4	0.001	0.00265716506867064
ENSG00000139687	ENSG00000070831	MIMAT0000318	0.04155212243219453	0.001	0.00265716506867064
ENSG00000070831	ENSG00000139687	MIMAT0000318	0.05600861319064873	0.001	0.00265716506867064
ENSG00000237984	ENSG00000169554	MIMAT0016844	5.435160858038723E-6	0.001	0.00265716506867064
ENSG00000038427	ENSG00000101558	MIMAT0000103	0.04396129928477133	0.001	0.00265716506867064
ENSG00000101558	ENSG00000038427	MIMAT0000103	0.06920100609019801	0.002	0.004855113636363637
ENSG00000138767	ENSG00000038427	MIMAT0002853	0.011163140031388429	0.002	0.004855113636363637
ENSG00000138767	ENSG00000038427	MIMAT0002819	0.040952615822913235	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0002819	0.046644380774102975	0.001	0.00265716506867064
ENSG00000139687	ENSG00000115414	MIMAT0000276	0.048475512841565406	0.002	0.004855113636363637
ENSG00000115414	ENSG00000139687	MIMAT0000274	0.0171960145588201	0.001	0.00265716506867064
ENSG00000139687	ENSG00000115414	MIMAT0000274	0.014740604869225847	0.001	0.00265716506867064
ENSG00000115414	ENSG00000139687	MIMAT0000278	0.056049753120132294	0.001	0.00265716506867064
ENSG00000139687	ENSG00000115414	MIMAT0000278	0.05538400007920822	0.004	0.008760358821016659
ENSG00000101558	ENSG00000026508	MIMAT0000075	0.025700140011387596	0.001	0.00265716506867064
ENSG00000101558	ENSG00000026508	MIMAT0000073	0.017838944004243604	0.003	0.006869584635998213
ENSG00000115414	ENSG00000139687	MIMAT0000263	0.03997249489191097	0.001	0.00265716506867064
ENSG00000115414	ENSG00000139687	MIMAT0000268	0.0024492162578839596	0.003	0.006869584635998213
ENSG00000115414	ENSG00000139687	MIMAT0000269	0.024235171264306167	0.004	0.008760358821016659
ENSG00000139687	ENSG00000115414	MIMAT0000269	0.01737445297997292	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000064	0.14405282544903936	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0000064	0.07420875237217531	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000065	0.0331707186701893	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0000065	0.028473847344646204	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000062	0.03197375592366799	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0000062	0.041331989298933634	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000063	0.04760553601953623	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0000063	0.06336209136949623	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000066	0.0186755626458421	0.004	0.008760358821016659
ENSG00000038427	ENSG00000138767	MIMAT0000066	0.01963232360942956	0.003	0.006869584635998213
ENSG00000171862	ENSG00000070831	MIMAT0000103	0.049812563358744226	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000103	0.045282696066165126	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0000728	0.03129627262053306	0.001	0.00265716506867064
ENSG00000101558	ENSG00000138767	MIMAT0000728	0.030875895763737733	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000070	0.07043825268517027	0.003	0.006869584635998213
ENSG00000038427	ENSG00000138767	MIMAT0000070	0.05323369052776765	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000074	0.0838267675527032	0.004	0.008760358821016659
ENSG00000038427	ENSG00000138767	MIMAT0000074	0.045492252532385286	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000077	0.15277491121510725	0.001	0.00265716506867064
ENSG00000038427	ENSG00000138767	MIMAT0000077	0.07126714270287135	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000078	0.04796963447074611	0.004	0.008760358821016659
ENSG00000038427	ENSG00000138767	MIMAT0000078	0.0388685184597193	0.002	0.004855113636363637
ENSG00000108821	ENSG00000138767	MIMAT0005796	0.03725589430938327	0.003	0.006869584635998213
ENSG00000138767	ENSG00000108821	MIMAT0005796	0.029934226028638367	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000103	0.07311628216721472	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000103	0.08205725098415755	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0001413	0.01524757191476728	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0001413	0.014700211136089786	0.001	0.00265716506867064
ENSG00000171862	ENSG00000139687	MIMAT0018000	0.037108239036883	0.001	0.00265716506867064
ENSG00000139687	ENSG00000171862	MIMAT0018000	0.04727980961504188	0.001	0.00265716506867064
